element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty,avg_score_last_3,avg_mins_last_3,goals_last_3,assists_last_3,xG_last_3,xA_last_3,ict_last_3,goals_conceded_last_3,avg_xGC_last_3,clean_sheets_last_3,avg_score_last_1,avg_mins_last_1,goals_last_1,assists_last_1,xG_last_1,xA_last_1,ict_last_1,goals_conceded_last_1,avg_xGC_last_1,clean_sheets_last_1
4,Mohamed Elneny,MID,23,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,111,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,24,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,231,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,25,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,246,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,25,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,61,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,26,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,251,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,27,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,264,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,28,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,271,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,29,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,30,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,296,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Mohamed Elneny,MID,31,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,309,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
