element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty
671,Jimmy Morgan,FWD,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
423,Armel Bella-Kotchap,DEF,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
21,Ainsley Maitland-Niles,MID,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
274,James Milner,MID,37,1,44,18,0.0,0.02,0.03,0,0,0,0,1.6,364,True,2
515,Keane Lewis-Potter,MID,37,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,368,False,4
301,Kevin De Bruyne,MID,37,1,122,12,0.0,0.09,0.15,0,0,0,0,0.8,365,True,3
301,Kevin De Bruyne,MID,37,1,122,56,0.0,0.15,1.76,0,0,1,0,2.7,314,False,3
500,Sepp van den Berg,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
242,Joe Gelhardt,FWD,37,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,369,False,3
50,Diego Carlos Santos Silva,DEF,37,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,364,False,4
763,Matthew Dibley-Dias,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,363,True,2
431,Lucas Rodrigues Moura da Silva,MID,37,1,58,24,0.14,0.09,0.68,0,0,1,0,2.5,368,True,3
526,Ben Mee,DEF,37,2,49,90,0.0,0.0,1.89,0,0,1,0,5.5,368,False,4
659,Mateo Joseph Fernández,FWD,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,369,False,3
687,Kasey McAteer,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
27,Marcus Oliveira Alencar,MID,37,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,367,False,2
718,Matías Viña,DEF,37,1,45,24,0.0,0.01,0.24,0,0,0,0,2.1,361,True,3
231,Daniel James,MID,37,0,59,0,0.0,0.0,0.0,0,0,0,0,0.0,363,True,2
690,João Félix Sequeira,FWD,37,0,71,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
690,João Félix Sequeira,FWD,37,5,71,26,0.19,0.02,2.96,1,0,2,0,5.3,319,False,4
306,João Cancelo,DEF,37,0,71,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
306,João Cancelo,DEF,37,0,71,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
333,Bruno Borges Fernandes,MID,37,3,95,90,0.22,0.26,1.19,0,0,0,1,9.9,361,False,2
333,Bruno Borges Fernandes,MID,37,8,95,85,0.96,0.2,1.72,1,0,0,1,8.7,319,True,3
506,Tyler Adams,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,369,False,3
352,Ciaran Clark,DEF,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,366,True,3
598,Owen Bevan,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
72,Mark Travers,GK,37,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
775,Alfie Gilchrist,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
775,Alfie Gilchrist,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
76,Jordan Zemura,DEF,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
5,Rob Holding,DEF,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,367,False,2
767,Mauro Bandeira,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,367,False,2
80,Ivan Toney,FWD,37,0,72,0,0.0,0.0,0.0,0,0,0,0,0.0,368,False,4
78,Pontus Jansson,DEF,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,368,False,4
41,Marvelous Nakamba,MID,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,364,False,4
252,Nampalys Mendy,MID,37,1,42,1,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
25,Fábio Ferreira Vieira,MID,37,1,56,20,0.0,0.01,0.11,0,0,0,0,1.8,367,False,2
633,Matthew Cox,GK,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,368,False,4
666,Dale Taylor,FWD,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,367,True,4
59,Ryan Fredericks,DEF,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
560,Stanley Mills,MID,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,370,False,2
583,Cheikhou Kouyaté,MID,37,1,44,17,0.0,0.0,0.11,0,0,0,0,1.7,367,True,4
461,Kurt Zouma,DEF,37,1,44,45,0.0,0.0,0.35,0,0,1,0,0.3,369,True,2
320,Luke Mbete-Tabu,DEF,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
320,Luke Mbete-Tabu,DEF,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
572,Armstrong Oko-Flex,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,369,True,2
397,Taiwo Awoniyi,FWD,37,6,56,78,0.11,0.0,0.53,1,0,0,1,4.8,367,True,4
434,Harry Winks,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,368,True,3
559,Levi Colwill,DEF,37,6,44,88,0.03,0.06,0.65,0,1,1,0,6.3,362,True,2
559,Levi Colwill,DEF,37,6,44,90,0.0,0.01,1.78,0,1,1,0,3.7,314,True,5
642,Kofi Balmer,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,363,False,2
256,Ricardo Barbosa Pereira,DEF,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
418,Moussa Djenepo,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
493,Morgan Gibbs-White,MID,37,5,55,90,0.2,0.01,0.64,0,1,0,1,3.0,367,True,4
99,Mads Bidstrup,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,368,False,4
621,Loïc Badé,DEF,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,367,True,4
69,Ryan Christie,MID,37,2,53,65,0.29,0.04,1.25,0,0,1,0,6.4,361,True,3
586,Pervis Estupiñán,DEF,37,2,50,90,0.1,0.16,0.65,0,0,1,0,7.5,362,True,2
586,Pervis Estupiñán,DEF,37,2,50,90,0.05,0.24,1.78,0,0,1,0,6.4,314,True,5
48,Carney Chukwuemeka,MID,37,1,42,9,0.0,0.01,0.07,0,0,0,0,1.4,365,False,5
48,Carney Chukwuemeka,MID,37,2,42,81,0.05,0.05,4.01,0,0,4,0,2.0,319,False,4
43,Matty Cash,DEF,37,2,46,90,0.0,0.0,0.75,0,0,1,0,2.1,364,False,4
311,Bernardo Veiga de Carvalho e Silva,MID,37,0,67,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
311,Bernardo Veiga de Carvalho e Silva,MID,37,1,67,83,0.0,0.08,2.53,0,0,1,0,5.8,314,False,3
363,Javier Manquillo Gaitán,DEF,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,366,True,3
34,Bertrand Traoré,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,364,False,4
584,Bobby Clark,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
329,Raphaël Varane,DEF,37,6,48,90,0.0,0.01,1.19,0,0,0,1,2.1,361,False,2
329,Raphaël Varane,DEF,37,2,48,90,0.0,0.19,1.93,0,0,1,0,1.6,319,True,3
735,Wanya Marçal-Madivadua,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
547,Cody Drameh,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,369,False,3
194,Vitalii Mykolenko,DEF,37,0,41,0,0.0,0.0,0.0,0,0,0,0,0.0,370,False,2
299,Kyle Walker,DEF,37,6,47,90,0.0,0.01,1.23,0,0,0,1,1.2,365,True,3
299,Kyle Walker,DEF,37,2,47,90,0.0,0.01,2.53,0,0,1,0,1.5,314,False,3
502,Scott Carson,GK,37,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
502,Scott Carson,GK,37,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
66,Dominic Solanke,FWD,37,2,57,90,0.29,0.02,1.49,0,0,1,0,5.6,361,True,3
86,Vitaly Janelt,MID,37,2,55,90,0.0,0.01,1.89,0,0,1,0,0.8,368,False,4
113,Robert Sánchez,GK,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
113,Robert Sánchez,GK,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
147,Edouard Mendy,GK,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
147,Edouard Mendy,GK,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
222,Luke Ayling,DEF,37,1,45,90,0.0,0.02,2.15,0,0,3,0,2.4,369,False,3
761,Tommi O'Reilly,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,364,False,4
339,Eric Bailly,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,361,False,2
339,Eric Bailly,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,319,True,3
558,Hugo Bueno López,DEF,37,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,370,True,2
561,Lewis Warrington,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,370,False,2
433,Pierre-Emile Højbjerg,MID,37,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,368,True,3
601,Kaden Rodney,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,363,False,2
172,Jesurun Rak-Sakyi,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,363,False,2
164,Jairo Riedewald,MID,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,363,False,2
467,Declan Rice,MID,37,9,47,90,0.28,0.02,0.9,1,0,1,0,8.8,369,True,2
257,Daniel Amartey,DEF,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
731,Kamaldeen Sulemana,MID,37,1,49,19,0.0,0.0,0.45,0,0,0,0,0.1,362,False,3
195,Anthony Gordon,MID,37,1,51,2,0.0,0.0,0.07,0,0,0,0,0.0,366,True,3
81,David Raya Martin,GK,37,4,48,90,0.0,0.0,1.89,0,0,1,0,5.3,368,False,4
447,Dane Scarlett,FWD,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,368,True,3
510,Aaron Hickey,DEF,37,5,49,88,0.0,0.06,1.22,0,1,1,0,3.2,368,False,4
721,João Victor Gomes da Silva,MID,37,2,45,90,0.05,0.0,1.98,0,0,1,0,2.8,370,True,2
531,Rúben Nascimento Vinagre,DEF,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,370,False,2
639,Sammy Braybrooke,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
107,Solly March,MID,37,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
107,Solly March,MID,37,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
691,Maximilian Wöber,DEF,37,1,44,90,0.0,0.0,2.15,0,0,3,0,2.7,369,False,3
773,Shea Charles,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
773,Shea Charles,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
361,Dwight Gayle,FWD,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,366,True,3
246,Brenden Aaronson,MID,37,1,53,28,0.2,0.0,1.15,0,0,2,0,1.2,369,False,3
254,Danny Ward,GK,37,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
165,Joachim Andersen,DEF,37,1,45,90,0.0,0.22,1.83,0,0,2,0,1.7,363,False,2
542,Kjell Scherpen,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
542,Kjell Scherpen,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
404,Jack Stephens,DEF,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
154,James McArthur,MID,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,363,False,2
265,Wilfred Ndidi,MID,37,3,48,88,0.0,0.0,2.05,0,0,0,1,2.3,366,False,4
307,Ederson Santana de Moraes,GK,37,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
307,Ederson Santana de Moraes,GK,37,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
456,Angelo Ogbonna,DEF,37,2,44,90,0.0,0.0,0.9,0,0,1,0,2.0,369,True,2
465,Jarrod Bowen,MID,37,13,80,83,0.43,0.56,0.45,1,1,1,0,18.1,369,True,2
492,Matija Šarkić,GK,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,370,True,2
708,Noni Madueke,MID,37,1,54,21,0.0,0.04,0.2,0,0,0,0,3.3,365,False,5
708,Noni Madueke,MID,37,2,54,81,0.0,0.14,4.01,0,0,4,0,5.1,319,False,4
143,Malang Sarr,DEF,37,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
143,Malang Sarr,DEF,37,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
202,Anthony Knockaert,MID,37,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,363,True,2
647,Lewis Payne,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
442,Joe Rodon,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,368,True,3
345,Anthony Martial,FWD,37,1,63,56,0.16,0.04,0.82,0,0,0,0,2.8,361,False,2
345,Anthony Martial,FWD,37,7,63,69,0.81,0.01,1.71,1,0,0,1,8.7,319,True,3
499,Ben Davies,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
410,Jan Bednarek,DEF,37,0,42,90,0.0,0.0,2.54,0,0,3,0,2.5,362,False,3
95,Bryan Mbeumo,FWD,37,16,56,90,0.44,0.54,1.89,2,1,1,0,17.2,368,False,4
287,Naby Keita,MID,37,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
565,Archie Gray,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,369,False,3
577,Amadou Onana,MID,37,2,47,81,0.0,0.02,1.46,0,0,1,0,3.3,370,False,2
651,Andrew Moran,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
651,Andrew Moran,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
550,Amad Diallo,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,361,False,2
550,Amad Diallo,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,319,True,3
739,Joseph Anang,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,369,True,2
149,Billy Gilmour,MID,37,1,42,1,0.0,0.0,0.0,0,0,0,0,0.3,362,True,2
149,Billy Gilmour,MID,37,1,42,51,0.13,0.01,1.6,0,0,1,0,2.5,314,True,5
335,Marcus Rashford,MID,37,0,72,0,0.0,0.0,0.0,0,0,0,0,0.0,361,False,2
335,Marcus Rashford,MID,37,7,72,61,1.07,0.14,1.38,1,0,1,0,14.7,319,True,3
694,Alexandre Moreno Lopera,DEF,37,1,45,11,0.0,0.01,0.03,0,0,0,0,0.9,364,False,4
319,Julián Álvarez,FWD,37,8,61,90,0.38,0.34,1.23,1,0,0,1,11.2,365,True,3
319,Julián Álvarez,FWD,37,1,61,33,0.03,0.01,0.77,0,0,0,0,1.7,314,False,3
421,Mateusz Lis,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
14,Takehiro Tomiyasu,DEF,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,367,False,2
364,Emil Krafth,DEF,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,366,True,3
302,John Stones,DEF,37,1,56,33,0.0,0.01,0.27,0,0,0,0,2.5,365,True,3
302,John Stones,DEF,37,2,56,83,0.0,0.01,2.53,0,0,1,0,2.1,314,False,3
33,Lucas Digne,DEF,37,0,45,52,0.0,0.02,0.22,0,0,0,0,1.5,364,False,4
94,Shandon Baptiste,MID,37,1,45,18,0.0,0.01,0.88,0,0,0,0,0.3,368,False,4
308,Nathan Aké,DEF,37,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
308,Nathan Aké,DEF,37,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
13,Bukayo Saka,MID,37,2,80,90,0.05,0.07,0.55,0,0,1,0,6.4,367,False,2
73,Lloyd Kelly,DEF,37,2,43,90,0.0,0.01,1.49,0,0,1,0,2.0,361,True,3
720,Weston McKennie,MID,37,5,46,83,0.04,0.05,1.52,0,1,2,0,4.8,369,False,3
653,Omari Hutchinson,MID,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
653,Omari Hutchinson,MID,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
285,Trent Alexander-Arnold,DEF,37,1,77,90,0.1,0.07,1.39,0,0,1,0,6.2,364,True,2
266,Kiernan Dewsbury-Hall,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
283,Mohamed Salah,MID,37,5,131,90,0.1,0.42,1.39,0,1,1,0,10.9,364,True,2
131,Ross Barkley,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
131,Ross Barkley,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
6,Thomas Partey,MID,37,2,47,90,0.0,0.1,0.55,0,0,1,0,3.5,367,False,2
693,Carlos Alcaraz,MID,37,1,50,70,0.11,0.17,2.09,0,0,3,0,0.6,362,False,3
422,Gavin Bazunu,GK,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
581,Alex Smithies,GK,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
54,Cameron Archer,FWD,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,364,False,4
595,Mathias Jorgensen,DEF,37,1,39,12,0.0,0.0,0.88,0,0,0,0,0.2,368,False,4
184,André Tavares Gomes,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,370,False,2
413,Lyanco Silveira Neves Vojnovic,DEF,37,1,44,90,0.0,0.0,2.54,0,0,3,0,2.0,362,False,3
517,Thomas Strakosha,GK,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,368,False,4
675,Jordan Smith,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,367,True,4
661,Lewis Hall,MID,37,2,43,80,0.1,0.26,1.02,0,0,1,0,8.5,365,False,5
661,Lewis Hall,MID,37,5,43,90,0.18,0.41,5.13,0,0,4,0,9.1,319,False,4
655,Karl Hein,GK,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,367,False,2
139,Ben Chilwell,DEF,37,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
139,Ben Chilwell,DEF,37,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
106,Lewis Dunk,DEF,37,2,48,90,0.0,0.02,0.65,0,0,1,0,1.4,362,True,2
106,Lewis Dunk,DEF,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
452,Alfie Devine,MID,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,368,True,3
399,Giulian Biancone,DEF,37,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,367,True,4
549,Dennis Praet,MID,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,366,False,4
612,Wout Faes,DEF,37,6,42,90,0.0,0.0,2.05,0,0,0,1,1.7,366,False,4
698,Mario Lemina,MID,37,1,45,16,0.0,0.0,0.67,0,0,1,0,0.2,370,True,2
26,William Saliba,DEF,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,367,False,2
122,Haydon Roberts,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
122,Haydon Roberts,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
710,Jakub Kiwior,DEF,37,2,40,62,0.0,0.01,0.32,0,0,1,0,0.4,367,False,2
658,Harvey Griffiths,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,370,True,2
760,Andy Lonergan,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,370,False,2
459,Craig Dawson,DEF,37,1,48,90,0.0,0.01,1.98,0,0,1,0,2.7,370,True,2
554,Bryan Gil Salvatierra,MID,37,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,368,True,3
614,Willian Borges da Silva,MID,37,6,55,90,0.07,0.24,1.62,0,1,2,0,11.7,363,True,2
42,Emiliano Buendía Stati,MID,37,1,57,25,0.0,0.01,0.5,0,0,1,0,2.0,364,False,4
174,Nathan Ferguson,DEF,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,363,False,2
428,Son Heung-min,MID,37,2,115,90,0.37,0.33,1.29,0,0,3,0,11.5,368,True,3
15,Aaron Ramsdale,GK,37,2,48,90,0.0,0.0,0.55,0,0,1,0,1.2,367,False,2
170,Tyrick Mitchell,DEF,37,1,44,90,0.0,0.01,1.83,0,0,2,0,0.7,363,False,2
640,Ed Turns,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
640,Ed Turns,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
484,Max Kilman,DEF,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,370,True,2
323,Liam Delap,FWD,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,365,True,3
323,Liam Delap,FWD,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
534,Dwight McNeil,MID,37,2,51,90,0.0,0.46,1.55,0,0,1,0,5.1,370,False,2
592,Harvey Davies,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
727,Harry Souttar,DEF,37,6,45,90,0.0,0.01,2.05,0,0,0,1,2.3,366,False,4
664,Dexter Lembikisa,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,370,True,2
134,N'Golo Kanté,MID,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
134,N'Golo Kanté,MID,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
719,Yasin Ayari,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
719,Yasin Ayari,MID,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
523,Harry Toffolo,DEF,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,367,True,4
64,Jefferson Lerma Solís,MID,37,2,47,90,0.0,0.02,1.49,0,0,1,0,1.5,361,True,3
635,Marcus Bettinelli,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
635,Marcus Bettinelli,GK,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
44,Ezri Konsa Ngoyo,DEF,37,1,44,90,0.0,0.0,0.75,0,0,1,0,2.3,364,False,4
689,Benoît Badiashile,DEF,37,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
689,Benoît Badiashile,DEF,37,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
71,Chris Mepham,DEF,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
616,Denis Zakaria,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
616,Denis Zakaria,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
424,Willy Caballero,GK,37,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,362,False,3
395,Alex Mighten,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,367,True,4
52,Keinan Davis,FWD,37,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,364,False,4
35,Robin Olsen,GK,37,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,364,False,4
83,Josh Dasilva,MID,37,1,41,1,0.0,0.0,0.68,0,0,0,0,0.0,368,False,4
279,Roberto Firmino,FWD,37,7,80,18,0.37,0.01,0.03,1,0,0,0,7.1,364,True,2
277,Thiago Alcántara do Nascimento,MID,37,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
673,Bashir Humphreys,DEF,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,365,False,5
673,Bashir Humphreys,DEF,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,319,False,4
220,João Palhinha Gonçalves,MID,37,1,49,90,0.0,0.01,1.62,0,0,2,0,0.4,363,True,2
543,Matt Clarke,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,362,True,2
543,Matt Clarke,DEF,37,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,314,True,5
357,Kieran Trippier,DEF,37,9,61,90,0.0,0.22,0.07,0,0,0,1,7.8,366,True,3
507,Moussa Niakhaté,DEF,37,5,43,90,0.0,0.04,0.64,0,0,0,1,1.3,367,True,4
2,Bernd Leno,GK,37,2,46,90,0.0,0.0,1.62,0,0,2,0,2.3,363,True,2
409,Kyle Walker-Peters,DEF,37,1,44,90,0.0,0.02,2.54,0,0,3,0,1.2,362,False,3
505,Joe Rothwell,MID,37,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
17,Nuno Varela Tavares,DEF,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,367,False,2
548,Daniel Iversen,GK,37,9,39,90,0.0,0.0,2.05,0,0,0,1,2.0,366,False,4
437,Steven Bergwijn,MID,37,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,368,True,3
87,Saman Ghoddos,MID,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,368,False,4
620,Arthur Henrique Ramos de Oliveira Melo,MID,37,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
567,Connor Ronan,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,370,True,2
309,Aymeric Laporte,DEF,37,6,56,77,0.0,0.02,1.08,0,0,0,1,1.8,365,True,3
309,Aymeric Laporte,DEF,37,0,56,0,0.0,0.0,0.0,0,0,0,0,0.0,314,False,3
609,Antony Matheus dos Santos,MID,37,3,73,85,0.21,0.09,1.16,0,0,0,1,3.7,361,False,2
609,Antony Matheus dos Santos,MID,37,1,73,28,0.02,0.07,0.54,0,0,0,0,0.0,319,True,3
371,Joelinton Cássio Apolinário de Lira,MID,37,0,61,0,0.0,0.0,0.0,0,0,0,0,0.0,366,True,3
566,Joseph Hodge,MID,37,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,370,True,2
186,Alex Iwobi,MID,37,2,49,90,0.14,0.2,1.55,0,0,1,0,5.4,370,False,2
224,Adam Forshaw,MID,37,2,44,61,0.0,0.06,1.0,0,0,1,0,2.2,369,False,3
68,Ben Pearson,MID,37,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
276,Joel Matip,DEF,37,0,59,0,0.0,0.0,0.0,0,0,0,0,0.0,364,True,2
695,Daniel Adu-Adjei,FWD,37,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,361,True,3
