element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty,avg_score_last_3,avg_mins_last_3,goals_last_3,assists_last_3,xG_last_3,xA_last_3,goals_conceded_last_3,avg_xGC_last_3,clean_sheets_last_3
508,Guglielmo Vicario,GK,4,2,50,90,0.0,0.0,0.73,0,0,1,0,2.7,39,True,5,3.0,90.0,0.0,0.0,0.0,0.0,3.0,1.1966666666666665,1.0
508,Guglielmo Vicario,GK,5,3,50,90,0.0,0.0,0.8,0,0,1,0,4.0,49,True,2,3.0,90.0,0.0,0.0,0.0,0.0,3.0,1.0999999999999999,1.0
508,Guglielmo Vicario,GK,6,6,50,90,0.0,0.0,0.96,0,0,0,1,1.9,57,False,3,2.0,90.0,0.0,0.0,0.0,0.0,4.0,1.0333333333333334,0.0
508,Guglielmo Vicario,GK,7,1,50,90,0.0,0.0,1.82,0,0,3,0,1.2,64,False,3,3.6666666666666665,90.0,0.0,0.0,0.0,0.0,2.0,0.8300000000000001,1.0
508,Guglielmo Vicario,GK,8,2,50,90,0.0,0.0,0.78,0,0,1,0,1.9,79,True,2,3.3333333333333335,90.0,0.0,0.0,0.0,0.0,4.0,1.1933333333333334,1.0
508,Guglielmo Vicario,GK,9,3,50,90,0.0,0.0,0.83,0,0,1,0,3.5,86,False,2,3.0,90.0,0.0,0.0,0.0,0.0,4.0,1.1866666666666668,1.0
509,Timo Werner,MID,2,0,65,0,0.0,0.0,0.0,0,0,0,0,0.0,19,True,2,1.0,12.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0
509,Timo Werner,MID,3,1,64,16,0.0,0.01,0.94,0,0,1,0,1.4,28,False,4,0.5,6.0,0.0,0.0,0.0,0.02,0.0,0.06,0.0
509,Timo Werner,MID,4,1,63,10,0.0,0.01,0.0,0,0,0,0,0.3,39,True,5,0.6666666666666666,9.333333333333334,0.0,0.0,0.0,0.03,1.0,0.35333333333333333,0.0
509,Timo Werner,MID,5,0,63,0,0.0,0.0,0.0,0,0,0,0,0.0,49,True,2,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,0.02,1.0,0.3133333333333333,0.0
509,Timo Werner,MID,6,3,62,76,0.61,0.03,0.77,0,0,0,1,6.9,57,False,3,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,0.02,1.0,0.3133333333333333,0.0
509,Timo Werner,MID,7,5,62,78,0.11,0.12,1.8,0,1,3,0,4.8,64,False,3,1.3333333333333333,28.666666666666668,0.0,0.0,0.61,0.04,0.0,0.25666666666666665,1.0
509,Timo Werner,MID,8,1,62,20,0.04,0.0,0.07,0,0,0,0,2.0,79,True,2,2.6666666666666665,51.333333333333336,0.0,1.0,0.72,0.15,3.0,0.8566666666666668,1.0
509,Timo Werner,MID,9,1,62,28,0.0,0.02,0.08,0,0,0,0,0.5,86,False,2,3.0,58.0,0.0,1.0,0.76,0.15,3.0,0.88,1.0
510,Alfie Whiteman,GK,2,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,19,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Alfie Whiteman,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,28,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Alfie Whiteman,GK,4,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,39,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Alfie Whiteman,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,49,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Alfie Whiteman,GK,6,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,57,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Alfie Whiteman,GK,7,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,64,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Alfie Whiteman,GK,8,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,79,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Alfie Whiteman,GK,9,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,86,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Edson Álvarez Velázquez,MID,2,1,50,12,0.01,0.21,0.03,0,0,0,0,0.9,14,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Edson Álvarez Velázquez,MID,3,2,50,76,0.0,0.02,2.24,0,0,2,0,1.9,30,True,5,0.5,6.0,0.0,0.0,0.01,0.21,0.0,0.015,0.0
511,Edson Álvarez Velázquez,MID,4,1,50,81,0.0,0.01,1.38,0,0,1,0,2.7,35,False,3,1.0,29.333333333333332,0.0,0.0,0.01,0.22999999999999998,2.0,0.7566666666666667,0.0
511,Edson Álvarez Velázquez,MID,5,0,50,53,0.01,0.01,1.2,0,0,3,0,2.0,50,True,4,1.3333333333333333,56.333333333333336,0.0,0.0,0.01,0.24,3.0,1.2166666666666666,0.0
511,Edson Álvarez Velázquez,MID,6,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,53,False,3,1.0,70.0,0.0,0.0,0.01,0.04,6.0,1.6066666666666667,0.0
511,Edson Álvarez Velázquez,MID,7,1,50,20,0.0,0.0,0.13,0,0,0,0,2.1,70,True,2,0.3333333333333333,44.666666666666664,0.0,0.0,0.01,0.02,4.0,0.86,0.0
511,Edson Álvarez Velázquez,MID,8,1,50,29,0.04,0.01,0.41,0,0,0,0,0.5,79,False,4,0.3333333333333333,24.333333333333332,0.0,0.0,0.01,0.01,3.0,0.44333333333333336,0.0
511,Edson Álvarez Velázquez,MID,9,2,50,90,0.0,0.01,2.12,0,0,1,0,2.3,90,True,3,0.6666666666666666,16.333333333333332,0.0,0.0,0.04,0.01,0.0,0.18000000000000002,0.0
512,Michail Antonio,FWD,2,2,55,61,0.56,0.01,0.79,0,0,0,1,1.4,14,False,2,2.0,72.0,0.0,0.0,0.15,0.0,1.0,1.76,0.0
512,Michail Antonio,FWD,3,2,55,70,0.11,0.0,2.24,0,0,2,0,1.1,30,True,5,2.0,66.5,0.0,0.0,0.7100000000000001,0.01,1.0,1.275,1.0
512,Michail Antonio,FWD,4,1,55,45,0.02,0.0,0.78,0,0,1,0,0.3,35,False,3,2.0,67.66666666666667,0.0,0.0,0.8200000000000001,0.01,3.0,1.5966666666666667,1.0
512,Michail Antonio,FWD,5,0,55,36,0.13,0.01,0.99,0,0,0,0,4.1,50,True,4,1.6666666666666667,58.666666666666664,0.0,0.0,0.6900000000000001,0.01,3.0,1.2700000000000002,1.0
512,Michail Antonio,FWD,6,5,54,74,0.28,0.09,0.33,0,1,1,0,3.9,53,False,3,1.0,50.333333333333336,0.0,0.0,0.26,0.01,3.0,1.3366666666666667,0.0
512,Michail Antonio,FWD,7,18,54,69,0.57,0.14,0.52,1,3,1,0,11.6,70,True,2,2.0,51.666666666666664,0.0,1.0,0.43000000000000005,0.09999999999999999,2.0,0.7000000000000001,0.0
512,Michail Antonio,FWD,8,2,54,60,0.0,0.0,1.51,0,0,4,0,0.4,79,False,4,7.666666666666667,59.666666666666664,1.0,4.0,0.98,0.24,2.0,0.6133333333333334,0.0
512,Michail Antonio,FWD,9,2,54,70,0.05,0.58,1.56,0,0,0,1,5.3,90,True,3,8.333333333333334,67.66666666666667,1.0,4.0,0.85,0.22999999999999998,6.0,0.7866666666666667,0.0
513,Alphonse Areola,GK,2,6,45,90,0.0,0.0,1.35,0,0,0,1,1.6,14,False,2,1.0,90.0,0.0,0.0,0.0,0.0,2.0,2.03,0.0
513,Alphonse Areola,GK,3,1,45,45,0.0,0.0,1.71,0,0,2,0,2.1,30,True,5,3.5,90.0,0.0,0.0,0.0,0.0,2.0,1.69,1.0
513,Alphonse Areola,GK,4,3,45,90,0.0,0.0,1.54,0,0,1,0,3.2,35,False,3,2.6666666666666665,75.0,0.0,0.0,0.0,0.0,4.0,1.6966666666666665,1.0
513,Alphonse Areola,GK,5,1,45,90,0.0,0.0,2.19,0,0,3,0,2.1,50,True,4,3.3333333333333335,75.0,0.0,0.0,0.0,0.0,3.0,1.5333333333333332,1.0
513,Alphonse Areola,GK,6,2,45,90,0.0,0.0,0.37,0,0,1,0,1.4,53,False,3,1.6666666666666667,75.0,0.0,0.0,0.0,0.0,6.0,1.8133333333333332,0.0
513,Alphonse Areola,GK,7,2,45,90,0.0,0.0,0.65,0,0,1,0,1.8,70,True,2,2.0,90.0,0.0,0.0,0.0,0.0,5.0,1.3666666666666665,0.0
513,Alphonse Areola,GK,8,-1,45,90,0.0,0.0,1.92,0,0,4,0,2.8,79,False,4,1.6666666666666667,90.0,0.0,0.0,0.0,0.0,5.0,1.07,0.0
513,Alphonse Areola,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,90,True,3,1.0,90.0,0.0,0.0,0.0,0.0,6.0,0.98,0.0
514,Jarrod Bowen,MID,2,8,75,90,0.1,0.25,1.35,1,0,0,1,13.1,14,False,2,2.0,72.0,0.0,0.0,0.0,0.07,1.0,1.76,0.0
514,Jarrod Bowen,MID,3,5,75,85,0.08,0.22,2.78,0,1,3,0,6.3,30,True,5,5.0,81.0,1.0,0.0,0.1,0.32,1.0,1.5550000000000002,1.0
514,Jarrod Bowen,MID,4,5,75,90,0.28,0.09,1.54,0,1,1,0,8.4,35,False,3,5.0,82.33333333333333,1.0,1.0,0.18,0.54,4.0,1.9633333333333332,1.0
514,Jarrod Bowen,MID,5,2,75,90,0.12,0.11,2.19,0,0,3,0,5.9,50,True,4,6.0,88.33333333333333,1.0,2.0,0.46,0.56,4.0,1.89,1.0
514,Jarrod Bowen,MID,6,2,75,90,0.08,0.25,0.37,0,0,1,0,8.4,53,False,3,4.0,88.33333333333333,0.0,2.0,0.48,0.42,7.0,2.17,0.0
514,Jarrod Bowen,MID,7,12,74,90,0.29,1.04,0.65,1,1,1,0,20.4,70,True,2,3.0,90.0,0.0,1.0,0.48000000000000004,0.44999999999999996,5.0,1.3666666666666665,0.0
514,Jarrod Bowen,MID,8,2,74,90,0.01,0.06,1.92,0,0,4,0,4.6,79,False,4,5.333333333333333,90.0,1.0,1.0,0.49,1.4,5.0,1.07,0.0
514,Jarrod Bowen,MID,9,7,74,90,0.92,0.23,2.12,1,0,1,0,10.3,90,True,3,5.333333333333333,90.0,1.0,1.0,0.38,1.3499999999999999,6.0,0.98,0.0
515,Maxwel Cornet,MID,2,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,14,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Maxwel Cornet,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,22,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Maxwel Cornet,MID,4,0,49,26,0.0,0.0,0.82,0,0,1,0,0.9,38,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Maxwel Cornet,MID,5,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,48,True,2,0.0,8.666666666666666,0.0,0.0,0.0,0.0,1.0,0.2733333333333333,0.0
515,Maxwel Cornet,MID,6,1,49,45,0.16,0.0,0.97,0,0,3,0,1.3,52,False,3,0.0,8.666666666666666,0.0,0.0,0.0,0.0,1.0,0.2733333333333333,0.0
515,Maxwel Cornet,MID,7,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,61,False,5,0.3333333333333333,23.666666666666668,0.0,0.0,0.16,0.0,4.0,0.5966666666666667,0.0
515,Maxwel Cornet,MID,8,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,78,True,2,0.3333333333333333,15.0,0.0,0.0,0.16,0.0,3.0,0.3233333333333333,0.0
515,Maxwel Cornet,MID,9,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,89,False,5,0.3333333333333333,15.0,0.0,0.0,0.16,0.0,3.0,0.3233333333333333,0.0
516,Vladimír Coufal,DEF,2,6,45,62,0.02,0.0,0.79,0,0,0,1,0.0,14,False,2,1.0,84.0,0.0,0.0,0.0,0.1,2.0,1.96,0.0
516,Vladimír Coufal,DEF,3,1,45,19,0.0,0.0,0.76,0,0,1,0,0.0,30,True,5,3.5,73.0,0.0,0.0,0.02,0.1,2.0,1.375,1.0
516,Vladimír Coufal,DEF,4,1,45,33,0.0,0.0,0.68,0,0,0,0,0.2,35,False,3,2.6666666666666665,55.0,0.0,0.0,0.02,0.1,3.0,1.17,1.0
516,Vladimír Coufal,DEF,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,50,True,4,2.6666666666666665,38.0,0.0,0.0,0.02,0.0,1.0,0.7433333333333333,1.0
516,Vladimír Coufal,DEF,6,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,53,False,3,0.6666666666666666,17.333333333333332,0.0,0.0,0.0,0.0,1.0,0.48,0.0
516,Vladimír Coufal,DEF,7,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,70,True,2,0.3333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,0.22666666666666668,0.0
516,Vladimír Coufal,DEF,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,79,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,Vladimír Coufal,DEF,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,90,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Aaron Cresswell,DEF,2,1,40,1,0.0,0.0,0.03,0,0,0,0,0.0,14,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Aaron Cresswell,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,30,True,5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.015,0.0
517,Aaron Cresswell,DEF,4,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,35,False,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.01,0.0
517,Aaron Cresswell,DEF,5,1,40,17,0.0,0.01,0.68,0,0,0,0,1.5,50,True,4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.01,0.0
517,Aaron Cresswell,DEF,6,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,53,False,3,0.3333333333333333,5.666666666666667,0.0,0.0,0.0,0.01,0.0,0.22666666666666668,0.0
517,Aaron Cresswell,DEF,7,1,40,7,0.03,0.0,0.13,0,0,0,0,0.2,70,True,2,0.3333333333333333,5.666666666666667,0.0,0.0,0.0,0.01,0.0,0.22666666666666668,0.0
517,Aaron Cresswell,DEF,8,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,79,False,4,0.6666666666666666,8.0,0.0,0.0,0.03,0.01,0.0,0.27,0.0
517,Aaron Cresswell,DEF,9,0,40,1,0.0,0.0,0.1,0,0,0,0,0.1,90,True,3,0.3333333333333333,2.3333333333333335,0.0,0.0,0.03,0.0,0.0,0.043333333333333335,0.0
518,Flynn Downes,MID,2,1,50,90,0.0,0.06,2.45,0,0,1,0,3.5,18,True,3,2.0,90.0,0.0,0.0,0.11,0.1,1.0,0.25,0.0
518,Flynn Downes,MID,3,2,50,90,0.09,0.33,2.78,0,0,3,0,6.7,22,False,3,1.5,90.0,0.0,0.0,0.11,0.16,2.0,1.35,0.0
518,Flynn Downes,MID,4,2,49,90,0.0,0.02,2.67,0,0,3,0,2.3,38,True,3,1.6666666666666667,90.0,0.0,0.0,0.2,0.49,5.0,1.8266666666666669,0.0
518,Flynn Downes,MID,5,1,49,90,0.02,0.26,1.69,0,0,1,0,3.1,48,True,2,1.6666666666666667,90.0,0.0,0.0,0.09,0.4100000000000001,7.0,2.6333333333333333,0.0
518,Flynn Downes,MID,6,1,49,90,0.0,0.14,1.38,0,0,3,0,4.0,52,False,3,1.6666666666666667,90.0,0.0,0.0,0.11,0.6100000000000001,7.0,2.38,0.0
518,Flynn Downes,MID,7,2,49,90,0.04,0.0,2.83,0,0,3,0,2.3,61,False,5,1.3333333333333333,90.0,0.0,0.0,0.02,0.42000000000000004,7.0,1.913333333333333,0.0
518,Flynn Downes,MID,8,2,49,90,0.2,0.01,3.21,0,0,3,0,5.5,78,True,2,1.3333333333333333,90.0,0.0,0.0,0.06,0.4,7.0,1.9666666666666668,0.0
518,Flynn Downes,MID,9,1,49,86,0.0,0.0,2.42,0,0,1,0,1.4,89,False,5,1.6666666666666667,90.0,0.0,0.0,0.24,0.15000000000000002,9.0,2.473333333333333,0.0
519,George Earthy,MID,2,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,14,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,George Earthy,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,30,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,George Earthy,MID,4,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,35,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,George Earthy,MID,5,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,50,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,George Earthy,MID,6,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,53,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,George Earthy,MID,7,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,70,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,George Earthy,MID,8,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,79,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,George Earthy,MID,9,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,90,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Emerson Palmieri dos Santos,DEF,2,6,45,88,0.0,0.01,1.32,0,0,0,1,1.9,14,False,2,1.0,90.0,0.0,0.0,0.04,0.02,2.0,2.03,0.0
520,Emerson Palmieri dos Santos,DEF,3,0,45,70,0.0,0.06,2.24,0,0,2,0,2.4,30,True,5,3.5,89.0,0.0,0.0,0.04,0.03,2.0,1.6749999999999998,1.0
520,Emerson Palmieri dos Santos,DEF,4,1,45,56,0.0,0.05,0.86,0,0,1,0,3.8,35,False,3,2.3333333333333335,82.66666666666667,0.0,0.0,0.04,0.09,4.0,1.8633333333333333,1.0
520,Emerson Palmieri dos Santos,DEF,5,1,45,72,0.0,0.16,1.51,0,0,3,0,2.5,50,True,4,2.3333333333333335,71.33333333333333,0.0,0.0,0.0,0.12,3.0,1.4733333333333334,1.0
520,Emerson Palmieri dos Santos,DEF,6,0,44,45,0.02,0.01,0.26,0,0,1,0,0.2,53,False,3,0.6666666666666666,66.0,0.0,0.0,0.0,0.27,6.0,1.5366666666666664,0.0
520,Emerson Palmieri dos Santos,DEF,7,2,44,82,0.0,0.11,0.52,0,0,1,0,4.5,70,True,2,0.6666666666666666,57.666666666666664,0.0,0.0,0.02,0.22,5.0,0.8766666666666666,0.0
520,Emerson Palmieri dos Santos,DEF,8,0,44,90,0.01,0.67,1.92,0,0,4,0,5.6,79,False,4,1.0,66.33333333333333,0.0,0.0,0.02,0.27999999999999997,5.0,0.7633333333333333,0.0
520,Emerson Palmieri dos Santos,DEF,9,1,44,90,0.86,0.03,2.12,0,0,1,0,5.8,90,True,3,0.6666666666666666,72.33333333333333,0.0,0.0,0.03,0.79,6.0,0.8999999999999998,0.0
521,Łukasz Fabiański,GK,2,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,14,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Łukasz Fabiański,GK,3,1,40,45,0.0,0.0,1.29,0,0,1,0,1.6,30,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Łukasz Fabiański,GK,4,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,35,False,3,0.3333333333333333,15.0,0.0,0.0,0.0,0.0,1.0,0.43,0.0
521,Łukasz Fabiański,GK,5,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,50,True,4,0.3333333333333333,15.0,0.0,0.0,0.0,0.0,1.0,0.43,0.0
521,Łukasz Fabiański,GK,6,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,53,False,3,0.3333333333333333,15.0,0.0,0.0,0.0,0.0,1.0,0.43,0.0
521,Łukasz Fabiański,GK,7,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,70,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Łukasz Fabiański,GK,8,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,79,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Łukasz Fabiański,GK,9,3,40,90,0.0,0.0,2.12,0,0,1,0,2.9,90,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,2,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,14,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,30,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,4,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,35,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,5,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,50,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,6,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,53,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,7,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,70,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,8,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,79,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Wes Foderingham,GK,9,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,90,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Danny Ings,FWD,2,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,14,False,2,1.0,5.0,0.0,0.0,0.25,0.0,0.0,0.07,0.0
523,Danny Ings,FWD,3,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,30,True,5,0.5,2.5,0.0,0.0,0.25,0.0,0.0,0.035,0.0
523,Danny Ings,FWD,4,8,50,8,0.25,0.0,0.17,1,0,0,0,5.0,35,False,3,0.3333333333333333,1.6666666666666667,0.0,0.0,0.25,0.0,0.0,0.023333333333333334,0.0
523,Danny Ings,FWD,5,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,50,True,4,2.6666666666666665,2.6666666666666665,1.0,0.0,0.25,0.0,0.0,0.05666666666666667,0.0
523,Danny Ings,FWD,6,1,50,15,0.0,0.0,0.04,0,0,0,0,0.3,53,False,3,2.6666666666666665,2.6666666666666665,1.0,0.0,0.25,0.0,0.0,0.05666666666666667,0.0
523,Danny Ings,FWD,7,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,70,True,2,3.0,7.666666666666667,1.0,0.0,0.25,0.0,0.0,0.07,0.0
523,Danny Ings,FWD,8,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,79,False,4,0.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0
523,Danny Ings,FWD,9,8,50,19,0.19,0.0,0.56,0,2,1,0,3.5,90,True,3,0.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0
524,Max Kilman,DEF,2,12,45,90,0.06,0.01,1.35,0,1,0,1,6.4,14,False,2,1.0,90.0,0.0,0.0,0.0,0.07,2.0,2.03,0.0
524,Max Kilman,DEF,3,0,45,90,0.22,0.0,3.0,0,0,3,0,2.2,30,True,5,6.5,90.0,0.0,1.0,0.06,0.08,2.0,1.69,1.0
524,Max Kilman,DEF,4,2,45,90,0.0,0.0,1.54,0,0,1,0,1.6,35,False,3,4.333333333333333,90.0,0.0,1.0,0.28,0.08,5.0,2.1266666666666665,1.0
524,Max Kilman,DEF,5,0,45,90,0.0,0.02,2.19,0,0,3,0,2.4,50,True,4,4.666666666666667,90.0,0.0,1.0,0.28,0.01,4.0,1.9633333333333332,1.0
524,Max Kilman,DEF,6,1,45,90,0.0,0.02,0.37,0,0,1,0,3.4,53,False,3,0.6666666666666666,90.0,0.0,0.0,0.22,0.02,7.0,2.2433333333333336,0.0
524,Max Kilman,DEF,7,2,45,90,0.0,0.0,0.65,0,0,1,0,1.6,70,True,2,1.0,90.0,0.0,0.0,0.0,0.04,5.0,1.3666666666666665,0.0
524,Max Kilman,DEF,8,0,45,90,0.0,0.0,1.92,0,0,4,0,3.7,79,False,4,1.0,90.0,0.0,0.0,0.0,0.04,5.0,1.07,0.0
524,Max Kilman,DEF,9,2,45,90,0.37,0.0,2.12,0,0,1,0,3.8,90,True,3,1.0,90.0,0.0,0.0,0.0,0.02,6.0,0.98,0.0
525,Mohammed Kudus,MID,2,3,65,87,0.08,0.16,1.32,0,0,0,1,2.5,14,False,2,2.0,90.0,0.0,0.0,0.08,0.47,2.0,2.03,0.0
525,Mohammed Kudus,MID,3,2,64,90,0.11,0.03,3.0,0,0,3,0,3.0,30,True,5,2.5,88.5,0.0,0.0,0.16,0.63,2.0,1.6749999999999998,1.0
525,Mohammed Kudus,MID,4,2,64,90,0.03,0.07,1.54,0,0,1,0,5.2,35,False,3,2.3333333333333335,89.0,0.0,0.0,0.27,0.6599999999999999,5.0,2.1166666666666667,1.0
525,Mohammed Kudus,MID,5,2,64,90,0.19,0.01,2.19,0,0,3,0,6.7,50,True,4,2.3333333333333335,89.0,0.0,0.0,0.21999999999999997,0.26,4.0,1.9533333333333334,1.0
525,Mohammed Kudus,MID,6,1,63,45,0.11,0.02,0.26,0,0,1,0,4.2,53,False,3,2.0,90.0,0.0,0.0,0.32999999999999996,0.11,7.0,2.2433333333333336,0.0
525,Mohammed Kudus,MID,7,7,63,85,1.53,0.06,0.52,1,0,1,0,14.7,70,True,2,1.6666666666666667,75.0,0.0,0.0,0.33,0.1,5.0,1.33,0.0
525,Mohammed Kudus,MID,8,4,63,85,0.7,0.04,1.89,1,0,4,0,10.8,79,False,4,3.3333333333333335,73.33333333333333,1.0,0.0,1.83,0.09,5.0,0.9899999999999999,0.0
525,Mohammed Kudus,MID,9,0,63,0,0.0,0.0,0.0,0,0,0,0,0.0,90,True,3,4.0,71.66666666666667,2.0,0.0,2.34,0.12,6.0,0.89,0.0
526,Luis Guilherme Lira dos Santos,MID,2,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,14,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Luis Guilherme Lira dos Santos,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,30,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Luis Guilherme Lira dos Santos,MID,4,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,35,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
