player_id,full_name,position,GW,gameweek_points,value,avg_score_last_1,avg_score_last_3,ict_last_1,ict_last_3,avg_mins_last_1,avg_mins_last_3,xG_last_1,xG_last_3,xA_last_1,xA_last_3,clean_sheets_last_1,clean_sheets_last_3,fixture_difficulty
13,Martin Ødegaard,MID,6,0,82,0.0,0.6666666666666666,0.0,5.2,0.0,24.333333333333332,0.0,0.18,0.0,0.0800000000000001,0.0,0.0,2
13,Martin Ødegaard,MID,7,0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13,Martin Ødegaard,MID,8,0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13,Martin Ødegaard,MID,9,0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
13,Martin Ødegaard,MID,10,0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14,Aaron Ramsdale,GK,3,2,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,Aaron Ramsdale,GK,4,3,44,2.0,0.6666666666666666,2.8,2.8,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,Aaron Ramsdale,GK,5,3,44,3.0,1.6666666666666667,4.5,7.3,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2
14,Aaron Ramsdale,GK,6,2,44,3.0,2.6666666666666665,4.1,11.4,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,Aaron Ramsdale,GK,7,2,44,2.0,2.6666666666666665,2.3,10.9,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5
14,Aaron Ramsdale,GK,8,1,44,2.0,2.3333333333333335,2.4,8.799999999999999,90.0,90.0,0.0,0.0,0.01,0.01,0.0,0.0,2
14,Aaron Ramsdale,GK,9,4,44,1.0,1.6666666666666667,1.3,6.0,90.0,90.0,0.0,0.0,0.0,0.01,0.0,0.0,5
14,Aaron Ramsdale,GK,10,9,44,4.0,2.3333333333333335,4.1,7.8,90.0,90.0,0.0,0.0,0.0,0.01,0.0,0.0,2
15,David Raya Martin,GK,3,2,55,10.0,9.0,2.8,5.6,90.0,90.0,0.0,0.0,0.0,0.0,1.0,2.0,2
15,David Raya Martin,GK,4,9,55,2.0,6.666666666666667,3.4,9.0,90.0,90.0,0.0,0.0,0.01,0.01,0.0,2.0,4
15,David Raya Martin,GK,5,4,55,9.0,7.0,4.1,10.3,90.0,90.0,0.0,0.0,0.0,0.01,1.0,2.0,5
15,David Raya Martin,GK,6,1,56,4.0,5.0,6.3,13.8,90.0,90.0,0.0,0.0,0.0,0.01,0.0,1.0,2
15,David Raya Martin,GK,7,2,56,1.0,4.666666666666667,1.1,11.5,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,2
15,David Raya Martin,GK,8,1,57,2.0,2.3333333333333335,0.8,8.2,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3
15,David Raya Martin,GK,9,0,57,1.0,1.3333333333333333,1.2,3.1,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5
15,David Raya Martin,GK,10,3,56,0.0,1.0,2.0,4.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,4
16,Declan Rice,MID,3,-2,64,2.0,2.5,5.2,8.0,90.0,87.0,0.07,0.16,0.11,0.16,1.0,2.0,2
16,Declan Rice,MID,4,0,63,-2.0,1.0,0.1,8.1,48.0,74.0,0.03,0.19,0.03,0.19,0.0,2.0,4
16,Declan Rice,MID,5,1,63,0.0,0.0,0.0,5.3,0.0,46.0,0.0,0.1,0.0,0.14,0.0,1.0,5
16,Declan Rice,MID,6,2,63,1.0,-0.3333333333333333,2.0,2.1,90.0,46.0,0.0,0.03,0.01,0.04,0.0,0.0,2
